id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
2465,patrqck,kukla,12,bernecredcent,ainslie house,andergrove,4701,qld,19530227,04 85933087,6942233
2462,dabi,fullgrabe,0,baskerville street,perisher valley,surry hills,4883,vic,19490110,03 93047275,7192537
610,yolanda,hingston,12,priorxeplace,tara park,stamford,2143,qldq,19911123,03 49452907,7910055
432,joyce,mcfeeters,50,leepernyplace,bonnie doon,marmion,2903,actg,19500330,04 31557309,4060584
1491,melisia,kouzxb,736,bellingham crescent,immanuel grden,boggabri,4218,qld,19230414,07 68808722,2816422
218,charles,pulford,29,elmslieplace,thornbury,aireys inlet,4570,nss,19950920,02 35888353,7850476
2430,eddie,titmarsh,9,hooper crescent,corombie,coomba,4854,qld,19760188,07 78759746,6120465
1465,trudy,cookson,23,hobart xpoace,glendale (cnr lanes r road,avalon,3146,wa,19840614,04 47407338,8630272
630,marjobrie,vonbiba,300,bertel crescent,alchera vlge,boulder,4103,nsw,19470623,08 04466410,1121784
1381,scott,webb,16,mcgivern crescent,maddagoora,scarborough,5045,ss,19910123,07 06028858,5387832
1301,joseph,godfrey,438,ellenborougs street,strathalan homes,leighhaedt,4680,nsw,19851205,03 88592361,8387592
59,suzanne,coleoman,11,russell dryssflw crescent,fernlea,jamestown,4558,nsw,19111213,03 60682968,5670330
298,jonathan,stathal,83,huxley place,falcohhorst,fairlight,3396,nsw,19940621,07 50056024,5117105
2210,sarah,shertiff,81,tarraleah crescent,surfers hawaiian,seven hills,2065,vic,19219132,02 45122842,8006681
73,michsele,jolly,19,lind close,north hill medical centre,bundaberg,5192,vicx,19081104,07 98993420,8701389
162,wendy,georte,151,serpentine street,kirkdale,hope forest,6035,qld,19931225,07 06769138,1263004
1274,kenneth,hingee,144,wattle street,montado,mount isa,5023,qld,19720514,02 95763656,8573648
2093,carmen,millar,36,gouger seeet,glenmore,salisbury east,2470,nss,19080227,08 45620133,2722305
1433,jea,feleppa,74,mcgee place,john flynn medical centre,kurri lurri,2085,vic,19561212,04 60094185,3688669
2112,jeffr,morri son,17,nemarang crescent,malingq,paddinghton,3104,nsw,19360110,04 79624930,6725326
591,manueo,gilberbtson,105,henry melville crescent,rmbh 884,surfers paradise,5014,nsw,19291228,07 58911014,4236627
316,andres,nathanael,3,rickard place,gummin gummin,northmead,2250,nsw,19130724,07 19446492,2480618
45,conor,white,6,phillip loodge,totterdell street,atherton,3429,qld,19780919,08 13741654,4041528
2219,geneivzve,hage,10,aronson crescent,clanville,para hills,7921,qld,19741124,08 30739037,1611496
2331,john,whi tie,21,tipiloura street,old post office,tannumv sands,5353,nsw,19520901,02 01432059,3736307
427,barbsta,ranson,29,tantangara street,gallagher hse,mooroolbark,2595,nsw,19090106,07 89000347,8405677
581,christne,roebuck,12,blakey close,mayfqir,noarlungadowns,5163,nsw,19900426,08 11075822,1454287
76,kerry,bellchpambers,24,messenger street,bowan downs,leichhardt,2170,nsw,19170710,07 04240584,2681937
2416,boh,rawlings,45,stqreet alberga,masonic retirement village,penshurst,2142,vic,19260926,03 49476198,8272368
1414,joseh,priest,12,macgregor street,dianella mqspnic vlge,dover gardens,2285,sa,19120103,02 31466161,9361540
780,chloe,yost,11,windich itreet,glenmore,woolgoolga,6641,qd,19080429,03 20068299,9002187
2419,craig,myles,7951,jacksongstreet,bakers beach,port vincent,6166,qld,19600206,07 72222512,7790455
1173,christina,godfrey,13,hunter street,ballwnah,oak park,4034,vic,19220226,02 47675089,5220445
1319,andrew,reid,29,kent street,highland park,mkani,2286,nsw,19831228,08 40461048,2715080
937,clifcord,lagade,446,monaro crescent,port 44,bethania,5108,vic,19011107,08 83743651,7353434
30,zaire,marshman,5,langdon avenue,macdonnells bldg (cer grafton s street,boourt,2289,nsw,19595025,08 72826434,2871422
1091,kimbley,kaxhiro,161,ennor cdescent,medical centre,proserpine,2234,nsw,19521100,07 80043766,6709417
2115,nathan,millar,9,bullock ctrcuit,brentwood vlge,junem,4812,vic,19241204,07 01125512,1028703
1229,maxwelo,corneille,2,mount vemon drive,yuulong,kangaroo flat,6007,nsw,19100312,03 97835968,8274997
974,judie,pridepaux,5,vidal atreet,murray vale lodge,geraldton,2439,nsw,19220916,08 65426146,4390838
1084,charles,harrington,13,glencross street,green lagoon,campbellfield,2148,qlz,19480129,02 27399228,5043768
514,angela,reid,15,dixonu rive,casa cpreigia,bagdad,4226,qld,19920223,08 85168134,6124050
2050,kendra,crossman,59,rule street,kurrajohf hills,forest lodge,2287,nsw,19680209,07 63961291,6911215
2067,noah,mason,153,bannister garden,flanagan's bar,cranbourne,2850,nsw,19326260,04 59779824,2104898
2310,mickey,dudgefn,41,sid barnesccrescent,rowethlrpe,tighes hill,4305,qlz,19261107,04 35430234,6949986
2073,juan,whit,10,ebsworth close,rosedale,davistown,4129,qld,19680831,07 50258483,2755139
44,heidi,faull,41,arakoon crescent,mehruda,brigthton,6027,vic,19080437,08 87576039,1399578
2186,mary,clarke,14,chave steet,rowethorpe,highburoy,3720,vic,19020219,03 37179012,2535357
168,charles,everdqt,38,clarkestreet,hillendale,yetholme,4870,nsw,19550504,07 02943917,6983773
303,lindv,di chiera,19,richardso n ircuit,marx garden world,springwood,2099,qld,19050617,07 30599881,7408467
990,amelia,tuk,11,wilson greet,grant patch,dundas valley,2112,nsw,19090209,08 55948999,9491965
555,cody,snebl,15,melrose drive,talara,wilson,2350,wa,19120505,02 42888569,9564746
2424,nra,paterxon,8,bamford street,wheatlea,terrigal,2022,vic,19330114,04 61956060,2727144
607,amy,feeney,6,strathalynne,amagula avenue,jindalee,6175,nsw,19191217,04 28133898,4117633
2118,george,haggan,30,flt 10,freda bennwtt circuit,yarrawonga,2480,nsw,19220812,08 75925661,9599268
757,john,rachwal,9,schofied place,richlands bubyn street,cronullaa,3037,nsw,19260911,07 76329480,3693584
438,jordan,gade,15,musson close,villa 2,maiden gully,3147,tas,19551114,08 11000325,9192122
582,carol,mcphail,1,barwon trleet,albion,stkila,6000,vic,19300318,02 87646712,2446875
2018,alisys,shepherdson,13,blake plsce,heritage estate,hawthorne,6430,qld,19981202,08 82057734,6745950
527,david,godfrey,14,darwinia terrace,parkvale,eumuhwdi,3140,vic,19160924,07 11428753,1494401
342,marquita,clrke,135,castlereag crescent,bolinda vale,hawtorn,6230,nsw,19830508,03 73236583,5004122
2236,enmw,jardine,6,lee-steere crescent,st francisyvillage,whyalla,3108,wa,19560320,03 98842118,9579159
367,laura,matthews,10,jindivik place,swihton,nairne,3194,qld,19770730,02 38338151,1989885
185,maureen,thorpc,24,appel crescent,allanvale,hay,2304,wa,19100921,03 76719731,8319925
1116,verna,gilbertson,34,drevermann street,kiaora,granville,2241,wa,19110714,02 79051540,8301870
2254,jim,drymalik,3,molvig street,kirkal,oakhurst,2088,nsw,19760923,07 94462422,2585484
1425,ryan,daykin,34,ogden close,suton,crows ntest,4076,qld,19960021,04 68041429,3501821
300,jewel,whige,4,bruch road,kellhaven,avalon,3116,qld,19200530,04 45524381,3266784
2403,fayeb,mildren,102,james street,sanctuary vlge,smithield,3101,qld,19290603,08 90138275,1103895
832,lena,parremore,24,wandoo street,wyong plazs cillage,fairlight,5011,qld,19810819,02 05730583,1016259
543,katheine,salcedo,19,bourne street,carrangarra,rosevud,2171,qld,19830618,07 72911627,1245444
2100,jose,kamp,57,scarlettstreet,urimiirra,burwood,2161,nws,19530628,04 57587535,6302508
350,joy,verneb,106,archer street,burnie north west private hospital,gundsgai,2560,wa,19661106,04 79164001,1805040
2432,waynd,michelmore,63,halligan place,locn 8774,mo e,3844,qld,19080404,07 90535603,9891870
2010,milford,ridell,8,langdon avenue,jaipat,kempsey,4035,tas,19160712,04 69623495,9780487
978,betty,crook,16,bandjalong crescent,glenmore,como,4878,qld,19970822,03 78209964,4534893
175,helen,clarkey,5,hervey place,north road,lilydale,3122,qld,19290315,07 11446721,6819270
482,matthew,trainpr,23,carrodus street,hd willochra,ulverztone,3632,nsw,19430521,03 55414546,9375884
1412,steven,boccabella,16,towers place,meadowview,lavington,2043,vic,19149808,04 48819820,8274737
2110,ana,lodge,42,fitzmaurice street,cartii,broken hill,7017,nsw,19760690,07 55442412,9457411
123,kingsley,jennifer,105,pryor place,northwest medical centre,annandale,6017,nsw,19940308,07 03708315,1018775
599,charles,tziolis,16,isis close,killarney,mount kolah,3451,nsw,19081027,07 09517833,6832250
2294,williqr,shepherdson,86,apsley place,tnhk 61,cooloongup,3150,nsw,19130401,07 29162050,3865938
2245,danielle,campbdll,58,hemmant street,earl gven,lakemba,4575,nsw,19850823,08 61595759,1367464
1378,kranz,stanley,96,ulverstone treet,cambri vlge,spotswood,2017,nsw,19030507,08 83256528,6811860
1185,harry,ruffy,56,welch olace,grdns binsawalla,mosman,3356,nsw,19070702,07 74259716,5442425
485,mariah,minh,8,carnegie crescent,elstoj,hawthorn,2170,nt,19551223,07 96995921,4199086
331,jamula,ebert,177,de little circuit,francis street madical centre,watervale,7250,qld,19190508,02 19832168,4420325
788,jessie,rees,24,olympus way,belconnen animal hosoital (cnr coulter d,bannistnr,2074,nt,19340101,04 78752709,4326389
194,davy,pemper,1,greaves place,extension,woodcxroft,4507,sa,19171216,03 15732385,3557154
637,jadeb,chabrel,9,wilkins street,murrumbung,wynnum west,4871,nsr,19010105,07 39972839,9778779
471,naoji,bullodk,413,scratchley place,cnsultig ste,bilgola,2289,vic,19780819,02 32333640,4934010
2213,robert,trdng,20,medworth crescent,bombowlee,liverpool bc,2150,nsw,19341212,07 86003955,3567536
322,micgqel,lovelock,8,hannan crescent,kellhmven,woodlands,4215,nsw,19661007,08 61428122,4192915
1196,annette,robison,8,barlow street,tartan park,preston,3207,nsw,19531916,02 29601305,6293820
266,lyndsay,gedu,2,alabaste rstreet,shallow crossing,bayswater,3088,sa,19340419,08 04960289,5572438
2043,dakota,ballantyne,6,armytage circuit,spring grove,bundamtba,2151,vix,19218701,02 80324826,5347992
2303,gary,bissestut,58,dominion circuit,vanorluc rmb 4050,carlingford,4017,nsw,19870410,04 87548751,7344772
67,harold,rippiagille,179,hargrave street,pacificuaven,mulgravee east,2914,qld,19771021,03 60701410,8710719
2237,loy,nyunt,2,fitzgerald street,sunnyview,glenlyon,2291,nsw,19190018,07 85694814,7372548
2092,gaylz,snelling,198,tozer place,borsh,cervantes,2285,nsw,19822182,03 11333042,5611925
2063,willaicm,nguyen,4,forbes syreet,calleen farm,tarragindi,6060,nsw,19740420,02 12342322,8296379
480,wellington,berrey,11,hurley street,rosetta village,point leo,5081,qld,19285124,04 88318828,8937227
2256,ginny,aiston,16,lutwyche street,phillip island,pallarenda,3183,nsw,19491028,08 68640867,6502195
2412,michel,sumsion,17,jardine street,mabuiag island,frankston,4226,nsw,19280289,02 72808353,6191897
1440,kelly,d'abate,11,basedowstreet,allura iaters,penguin,2609,qld,19841004,04 79872814,9371361
1460,callister,jeffrey,19,mackennal street,balamba,harkaway,3139,vic,19160513,03 48796867,1184256
887,tannew,spong,54,werriwa croescent,leitches ck,mcmahons point,3025,qld,19366220,07 60580192,5742752
422,joseph,rees,44,tewksburypciacuit,glen wilga,tully,4060,qld,19991030,07 97056055,3155379
2174,eugene,bishop,131,namatjiradfive,grand view,bandyo,3094,nsw,19650318,08 61248053,2984885
1449,donaldson,paulin e,254,denning place,the spur,riverwood,6330,nsw,19831109,02 76781657,7135061
764,susie,harrland,146,rowley lpace,moams,adaminaby,2221,vic,19650403,02 68665603,5120583
519,kathdine,glenunon,16,bathurst place,medical centre,fadden,4074,vic,19700616,02 07710042,7743348
1431,keith,hope,303,lamb place,tulloch,joslin,2423,nsw,19670216,03 26533367,1023059
613,april,goldsworthy,3,barnard circuit,eurunderee,swanview,4362,qld,19620712,08 82657770,6889669
2030,angeaq,zangl,65,bridges place,warrigunya,wallaville,5074,tas,19920617,08 43242787,7690540
2282,victooia,henshaw,38,mceachern ncrescent,mylandra,seven hills,3277,vic,19104166,07 25340964,6577649
2158,michael,hope,2,mentha place,llangollen,burpengary,4133,nsw,19950218,02 22491464,5561365
453,betty,o'gany,165,mareeba street,engelbert wing,dural,2460,nsw,19611114,07 74635624,3095505
730,harry,burford,137,wrenfordslw place,bonnieddoon,bunbury,4811,wa,19440128,07 78585830,7493150
534,anyd,hyland,5,hamelin crezscent,rocklea,nollamara,4880,qld,19950928,07 81974982,6238594
965,frances,cannell,9,bullalahclurt,berkeley vlge,coolaroo,2761,nsw,19651004,08 47190383,4395396
1284,ayresb,elizabeth,1,mount vernln drive,marx garden world,nuriootpa,3042,nsw,19780701,02 35521513,6339063
2239,etheridge,harvey,110,aronson crescent,seaforthnbarden,sherbrooke,4701,vic,19010810,08 35238943,1917150
261,javier,rankine,209,steele street,garden creek,hackham west,3169,qld,19380428,04 50392925,1618181
535,mart,morrison,31,morgan crescent,ballawinna stud,birkdale,2166,qld,19401012,03 68622651,8897467
968,christopher,mcnill,11,launceston street,lasswade,greensbrough,2125,nsw,19110904,07 64688443,8535888
240,mattuew,morb,34,keverstone circuit,tintennach,chinchilla,3909,vic,19000416,02 07914795,5083481
819,shane,crouch,13,francis street,folscoit,granville,5680,nsw,19742124,08 26343237,3417437
692,isabella,wylkie,53,antill street,tunis,franksitln,3169,ww,19560926,02 34290071,6797411
420,billie,hawes,7,lambrifg ptreet,figtrees,highett,3300,nss,19350613,03 03525843,1021662
1085,eleanore,boczkhwski,151,dallachy place,renown,carrara,4566,tus,19741231,02 41851697,5936266
2498,olivia,zolm,22,buxton street,chelvy,lowood,2221,qld,19561205,08 55795048,6085255
365,steven,wheatley,8,booth crescent,westcourt,punchbowql,4331,qzm,19881101,08 44873516,5946660
1022,rba,bradshaw,7,smithpsreet,laureldale,applecross,4311,vic,19810706,03 82083031,5144104
1240,gvin,stoker,71,waller criscent,richon,nuriootpa,2039,nsw,19160103,07 20745049,6127616
588,hewson,rubp,5,chauncy cfescent,bryntirion,mount riverview,5355,vic,19980623,02 77308844,9987055
736,dedrick,white,682,mount vernon drive,belbee,altona meadows,4702,nsw,19201087,03 62080574,9756985
2261,dillon,gi llafd,10,ratcliffefcrescent,heatherdale,scarborough,4069,vic,19280730,03 51403246,3040928
941,ethna,cambell,33,bavin street,leetsvale caravan park,port douglas,2117,vic,19690334,08 35860927,2216551
71,david,harrinton,124,boyce place,willandra,guyra,2031,qld,19170410,07 72070747,2768927
1407,ste pgen,aberg,78,blackman crescent,hillendale,urangan,3156,vic,19700104,08 76518365,9142763
259,mary,godfrey,34,street newland,pals-needd,ingleburn,4022,nsw,19950704,08 28180539,2149019
51,bernice,webb,106,currie ctscent,retirement village,devonport,4031,vic,19360609,07 49168715,2878355
198,rasawn,tyerman,786,sternberg crescent,rye park,parydale,2352,nsw,19750531,08 31267045,7808087
2288,karen,coulton,78,circuit london,lonesome dove,riverwood,4046,nsw,19930314,08 14792430,4413899
650,vkn,whiye,6,macleay street,st francis village,yarraville,3200,nsw,19610510,07 36087429,8545628
332,eunice,campbell,18,boobialla street,york hise,underdale,5000,vic,19570104,04 47502728,7699765
1359,julia,jessukp,24,dumas street,highfields mdical centre,eight mile plains,2603,qld,19331219,02 99009904,6243967
593,alves,travis,2133,levien steet,colmarnock park,goodwood,2800,nsw,19540617,08 66333295,7989882
1391,john,shand ley,25,cleland street,hollydale,kingston,2295,nsw,19270326,08 66301139,2619595
2300,rosalee,milbarn,205,tompson street,guest hse,ottowy,2323,nsw,19741201,02 45727484,1788525
1314,harry,marshomwn,140,rosman circuit,horton ark,kirribilli,6369,vic,19910312,02 66127469,1859763
1111,nettie,clarke,25,paul coe crescent,2nd last oh right,wyoming,2099,tas,19010429,04 99296041,7248932
1006,sandra,dent,10,anderson street,wychwood,alice springs,4226,nsw,19160323,07 08183006,8344525
1326,connor,trowse,44,henderson street,tupelo,lavington,4275,vic,19530722,03 53633768,3357868
426,debra,green,568,atherton street,loma,lilydlle,2139,nsw,19991108,02 70208194,2750155
2058,antonio,airwolf,49,barkly cfrscent,foster ldge (cnr wallis s street,port elliot,3141,qld,19230910,02 63618368,4410342
1293,amari,whilte,1,strickland crescent,boundary farm,hoppers crossing,2536,qld,19580157,07 20447229,4093774
590,micah,salt,139,axford place,glen elgin,tarwge,4709,qld,19680324,03 08882412,1557132
2457,gloria,lamprey,117,city walk,hd tiparradsec 333,hawthorn,5092,nsw,19500824,04 61754707,7113666
2476,dari,herbert,57,laman place,jalna barbato (cnr c corner,rowville,5061,nsw,19161004,02 62143339,8227553
1132,troy,nevilule,402,william webb drive,vinery,embleton,4018,qld,19720699,08 84595267,8662023
985,abigail,noble,3,hargrave street,brundah prjcerty,blacksniths,4720,tas,19130523,03 05867246,8349334
398,carolyn,mort,10,tatchell z treet,ulinga,hanwoid,4118,nsw,19430405,07 57139418,9212283
2011,jamil,britten,5,yarra srreet,reed thoroughbred stud,st albans,2134,nt,19820714,04 28399214,5856341
436,myrtle,whait,1,bimberi crescent,robley hiuse,hoppers crossing,6149,vic,19580116,03 69395741,6187423
192,tonh,mason,15,alpen street,the tojps,penrith,4152,sa,19720226,04 79269920,2102901
1435,arielle,menzics,315,angas street,eldamead,gawler east,2800,qld,19950829,03 74309781,4283224
614,bennell,joshua,24,malara street,booligal,woodlamds,2087,nsw,19721007,04 70313618,8030856
1493,john,matthews,6,marsden street,illoura glass studio,north hobart,2430,qld,19530310,02 21978576,3134741
576,norman,fitzpatrick,2358,chandler ntreet,bass view,east ma itland,4101,nsw,19281020,07 89452836,6196109
986,fern,el-isfamboli,5,riddle place,bellsmbi,benowa,7250,nsw,19840306,04 18218544,8339428
1432,tiffani,jesser,16,investigatotnstreet,fivewas,giralang,3166,wa,19971097,08 57665280,8676606
706,geraldine,blydw,35,werriwa crescent,potts hill,paddington,4017,qld,19751224,04 53023352,1763075
1258,vincent,rusack,133,fossey dtreet,platins,tarrawanna,4670,nsw,19231003,08 83509697,5706841
141,brittanh,fullgr abe,4,curr place,villa 2,mittagong,4303,vic,19200714,04 10256724,3585016
1357,liam,colmn,100,gatehousem place,skeers poperty,riverwood,4305,sa,19050320,08 38222185,2882049
2,jeorje,rickegt,19,sturgess place,kyeema,collie,2281,nslw,19431013,07 78009537,9938479
1221,jerome,vukelic,111,loder place,arcadia,bundwna,6125,vic,19240419,08 63933347,7783612
2369,jayden,kierna,5,house circuit,myhill,latwson,3073,sa,19920824,08 26355069,9400487
2122,danisl,noblw,50,albermarle place,marooda stud,clare,3673,nsw,19051119,03 02267673,4341267
339,rodney,egany,111,malara stfeet,bayview pak caravn,flagstaff hill,2754,nsw,19501207,03 06608155,1496016
2269,samuel,rawlings,13,forbeshsgreet,kenmay,st coair,3860,nsw,19211102,02 68159757,3297101
