id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
1631,   kelly, leonavicius,138, gilbert street, garrawilla, simpson,3723, nsw,19200107,28, 08 27869250,1215601,1
59,   suzanne, coleman,11, russell drysdale crescent, fernlea, jamestown,4558, nsw,19111213,31, 03 60682968,5670330,0
1479,   beulah, mewett,11, belconnen way, myhill, richmond west,2430, qld,19180601,33, 03 48652233,9572452,9
4103,   kyle, ryan,8, cockcroft avenue, riverside station, sippy downs,2484, sa,19171016,22, 08 58668528,3392918,4
4297,   robert, worm,26, macrossan crescent, dunmunkle lodge, parramatta,2257, vic,19750815,40, 04 52945818,4414411,8
1994,   aisha, everett,7, stacy street, st john of god hospital, brunswick heads,6450, nsw,19531110,35, 08 84812799,6072778,1
1729,   brendan, nguyen,2, tyrrell circuit, coral house even tide, new farm,810, qld,19210909,25, 08 13196184,6260460,1
6511,   dexter, porra,34, mokoan place, grey oaks, st kilda,6167, nsw,19360515,31, 08 06659068,6340397,9
4634,   vicki, pascoe,8, byram place, kimbe, the basin,2454, wa,19711127,36, 04 21258471,7108356,9
6688,   lucas, noack,27, burrendong street, rosehill, glenmore park,5290, nsw,19220206,32, 04 07901496,8924649,5
8859,   anthony, durbridge,19, ashby circuit, bega flts, young,3934, sa,19780510,31, 08 94218672,6112967,7
9997,   clarence, leong,306, worrall street, doctors flat, sheidow park,2870, vic,19320310,20, 02 49220628,5897232,1
2842,   jocelyn, stanbury,30, hall place, on river, port macquarie,3182, sa,19081111,30, 03 46976169,1551895,8
6014,   brianna, finlay,23, biddlecombe street, hazelwood garden, port campbell,3142, vic,19361126,25, 02 99654981,4938697,4
1273,   jaclyn, rees,15, norris street, dromard, reservoir east,2148, wa,19830223,36, 04 03800143,6904625,0
2660,   edith, churches,24, mortlock circuit, gull cottage, north bondi,2155, vic,19760723,26, 03 52581761,9597149,4
7923,   janice, hoffman,7, alice jackson crescent, retirement village, gawler west,3995, nsw,19460319,35, 03 91140521,6245508,6
8167,   stephen, hank,19, carroll street, specialist centre, keysborough,2567, vic,19240916,37, 03 38811399,5516727,7
2457,   gloria, lamprey,9, city walk, hd tiparra sec 333, hawthorn,5092, nsw,19500824,35, 04 61754707,7113616,8
742,   gary, malin,43, richards street, green lagoon, mount gravatt,3224, vic,19370102,23, 02 41687854,9994499,8
1405,   john, verho,3, cromwell circuit, cascades, cape jervis,3171, vic,19850304,21, 07 39344516,2684564,3
6270,   danielle, stanfield,36, morrissey street, brookvale, mosman,5118, qld,19511231,22, 04 76672407,5710954,8
1974,   henry, vurneski,49, pearse place, dalamar, tighes hill,2430, vic,19420523,28, 07 40745040,9228934,7
1531,   peggy, loosmore,63, hinkler street, gliding gulls, dolans bay,2611, nsw,19131003,25, 08 13408387,6926966,8
6508,   luke, zell,25, bethune close, dharmananda, penrith,2627, nsw,19130809,32, 03 92600096,2830425,7
8358,   gerald, browne,31, bardsley place, mount tongbong, bayview heights,2460, vic,19621217,19, 07 69144678,6307120,0
8779,   justin, nguyen,126, east place, blue hills, helena valley,6014, sa,19241104,32, 08 00800695,2773842,7
5094,   veronica, madigan,31, handcock crescent, villa 2, salisbury plain,4871, qld,19590604,33, 04 66625187,7148464,9
3508,   cole, foch,9, paech place, winton, cabramatta west,2120, qld,19370830,35, 02 80619594,9797329,3
9748,   kelly, purtell,71, ainslie avenue, bellambi, corrimal,4572, nsw,19590907,25, 07 29865019,7578293,0
7535,   anna, bivone,12, knox street, kimberley grange, currajong,2604, vic,19601130,28, 04 59482839,7808975,1
8279,   emily, campbell,30, collingridge street, downland stud, moffat beach,2478, nsw,19950118,26, 04 82516139,9601211,6
2889,   phillip, reid,16, luehmann street, billsblock, torrensville,4370, vic,19010401,31, 02 08207318,5474218,3
8126,   ryder, george,34, phelp court, long blow, bayswater,4305, qld,19770323,41, 03 93793698,9116042,7
1559,   cynthia, monotti,2, a'beckett street, caloola court, taree,2360, nsw,19470819,24, 02 82428623,2104243,8
8608,   russell, geue,402, bosworth circuit, dari, paddington,4165, act,19010306,29, 02 76229602,1374561,5
8523,   richard, hoffman,14, troughton street, brentwood vlge, russell lea,3160, vic,19930223,32, 04 72489177,7822739,7
1735,   patricia, stronach,37, medworth crescent, rosetta village, paddington,2099, vic,19220117,19, 07 73292022,8451447,1
2055,   kathleen, boxhall,32, de burgh street, unt 2, mona vale,2289, vic,19000617,23, 08 20770161,1385481,8
251,   ernesto, reid,29, karney street, villa 147, toowoomba,2161, wa,19061110,27, 04 94491084,2691217,0
3683,   kenneth, gazzola,16, bunny street, shelomith, albury,4817, tas,19840214,29, 08 90135193,5812784,0
632,   lupe, hoehne,7, hawker street, garden settlement, port pirie,4109, qld,19581210,19, 04 81559742,7498902,0
3885,   bethany, webb,128, shakespeare crescent, moorabin farm, harbord,2630, nsw,19940929,31, 02 26881942,8329504,4
7368,   catherine, scarce,187, macknight place, brentwood vlge, maryborough,5723, nsw,19071125,39, 04 78028446,4906914,9
7985,   lilla, ndambuki,13, leibnitz place, oakbank, aldinga beach,3031, vic,19870120,28, 02 83170897,2131915,1
3265,   billy, bloomfield,34, hallen close, ponderosa, lilydale,4211, qld,19810309,33, 08 12919680,4053170,1
6421,   candace, stubbs,102, noble close, fiveways, peakhurst,3458, vic,19850413,18, 07 05838855,1824182,9
8700,   jacob, gukulurruwuy,20, heidelberg street, willsburn, wanniassa,3422, sa,19900331,35, 02 38509572,4365467,2
3199,   clifford, rudzki,187, new south wales crescent, island court, lavington,4272, qld,19810314,28, 03 40126644,3266104,1
7706,   alejandro, gilkes,18, macrossan crescent, meadowvale village, salisbury heights,2068, qld,19640428,29, 07 98350317,3526325,8
53,   robert, watmough,27, roberts street, openshaw, murrabit,3059, nsw,19830821,31, 08 89748592,9663867,8
7782,   nevaeh, lombardi,3, maddock place, montrose, frankston,4064, vic,19540509,23, 02 44733058,6114470,6
9512,   herbert, leslie,12, marawa place, millwood, frankston,3350, vic,19001123,28, 08 26962509,3110018,3
6667,   richard, hoang,790, alabaster street, brentwood village, glossop,3048, nsw,19910108,28, 08 64012798,2289613,8
4184,   francisco, skountzos,4, gairdner circuit, calderwood, yarraville,2323, qld,19140305,27, 07 19264666,8248976,6
4695,   emma, hand,18, atherton street, bowilla court, naremburn,3305, nsw,19080502,17, 02 32349717,9734447,1
1282,   james, donaldson,26, bernacchi street, the manoa, whitton,4226, act,19720317,21, 08 66071572,9758535,7
5407,   james, clarke,114, wentworth avenue, dunbar heights, kilmore,4655, nsw,19150116,27, 07 60789660,1269885,5
4999,   raymond, moody,12, kingham place, forestvale, lucknow,5015, nsw,19610316,24, 02 55744012,2542929,0
3239,   shawn, reid,18, cooling place, raycroft, highton,4816, sa,19290607,22, 03 47920883,6372335,9
1738,   joseph, harrington,10, murranji street, devonport vacation vlge, bilgola plateau,3056, sa,19670213,28, 02 78946036,8917491,3
1217,   karla, george,7, wilson street, pandora orchard, port macquarie,3167, vic,19761227,25, 03 78770852,8931834,3
707,   eleanor, mckinnell,171, gleeson place, sec 478 hd paringa, longreach,5113, qld,19320702,26, 03 92614354,8234759,0
5422,   raymond, banham,37, connell place, mason street, orange,4114, tas,19930610,23, 08 88348709,1892577,4
1836,   sheldon, colquhoun,2, cadell street, cascades, blacktown,4307, act,19370626,18, 03 67319431,3295820,8
3189,   daniel, murton,376, wendy ey place, belle-eglise, suffolk park,2166, nsw,19471222,28, 07 75366657,5155097,3
5356,   deshawn, bowerman,201, federal highway, baidermeer, bacchus marsh,6029, qld,19170911,34, 02 62258203,8151902,4
4382,   gary, cansfield-smith,29, rosebery street, apt 8g, belmont,6153, vic,19370912,32, 08 87572871,5134537,4
7802,   deborah, willing,36, sid barnes crescent, toolka, landsborough,6051, nsw,19240703,32, 04 04999797,8650243,9
7773,   anna, goode,5, sturdee crescent, malladup, salisbury east,4817, vic,19801216,23, 08 89470682,2529479,5
4171,   kevin, thollar,87, molesworth street, currawonga, para hills west,4659, qld,19531211,25, 08 12099030,4899156,9
1102,   william, roche,48, north place, kareela, the rock,5112, vic,19600819,28, 02 91096861,2202675,4
9427,   mya, beaty,4, cromwell circuit, the garden village, long jetty,3197, nsw,19130502,23, 04 79068000,4129277,5
93,   angelo, graesser,57, geeves court, honey patch, hoppers crossing,3953, nsw,19060321,27, 02 77885729,9402250,4
5593,   dennis, beattie,1358, antis street, rainbow park rp 8965, ballarat,3944, wa,19580218,28, 07 27555989,7861021,4
1679,   lauren, white,14, flegg crescent, brentwood vlge, hahndorf,3954, sa,19690717,24, 08 31994595,6209132,3
6596,   jeffrey, gilbertson,39, lance hill avenue, willow wood, mill park,2322, nsw,19331206,28, 02 01190229,4734670,3
9116,   gary, white,9, jukes place, westerdale, blacktown,5341, vic,19530428,24, 08 53370492,5988617,0
184,   kareem, brooker,71, griver place, norfolk estate, albion park,2486, tas,19730928,37, 04 70375907,9494623,4
8753,   robert, gunawan,9, couchman crescent, shaudell, bidwill,3028, vic,19921008,37, 02 24368291,4574064,7
8317,   anthony, matson,86, cygnet crescent, ravensfield, forrestfield,2016, vic,19041022,24, 08 66377052,7348475,4
7711,   john, chittleborough,34, darby street, lake macquarie vlge, joondalup,2732, vic,19360124,29, 03 03457602,8391625,3
952,   jessica, paterson,19, wattle street, jarrah, moss vale,3122, vic,19261123,37, 07 27136787,9169581,7
9913,   john, campbell,45, o'shanassy street, cladagh cottage, taringa,2560, wa,19270309,31, 04 53123644,2018630,8
95,   bella, wilson-wheeler,64, verbrugghen street, umavale, pottsville,5212, qld,19151125,28, 02 75007705,4236680,1
365,   steven, wheatley,8, booth crescent, westcourt, punchbowl,4313, qld,19881101,33, 08 44873516,5946660,7
4835,   thomas, bradshaw,6, jondol place, dma offices (cnr wales s street, whitebridge,2321, vic,19960124,26, 03 00102486,9227664,5
6332,   logan, van de water,8, mcarthur place, the rocks, seaton,4413, nsw,19300916,38, 02 11769345,6210927,0
3916,   kimberly, braithwaite,3, sherwood circuit, west road, highett,6109, qld,19310219,27, 03 80673002,2815725,4
5105,   clifford, tebbutt,30, northbourne avenue, sherwood, thornbury,6152, vic,19000225,34, 07 78614159,9065455,9
323,   boyd, kovacic,22, mentha place, kolora, strathblane,6063, qld,19741116,33, 02 16962408,3651066,1
3602,   patsy, white,576, partridge street, rosehill, dapto,3630, vic,19810511,32, 02 36035954,7545068,7
9596,   andrew, fitzpatrick,18, mccubbin street, ferndale, windsor,2323, qld,19420208,32, 08 61355458,3745284,8
1673,   robert, bishop,3, thornhill crescent, saslea stud, havenview,2024, qld,19380219,23, 03 17805780,7148496,8
8478,   hadley, crighton,11, carstensz street, tulla burra, buddina,2291, nsw,19520314,29, 03 74306464,1036933,3
5683,   laura, hersey,34, carleton street, cotton tree caravan park, garran,4055, vic,19970811,37, 03 87818251,3756929,3
8088,   colin, mercorella,65, eggleston crescent, tobruk hse, eastwood,3046, nsw,19870601,31, 07 39670368,6832471,7
7641,   noah, wurranwilya,159, bendigo street, house 254 durack garden caravn park, macgregor,2021, vic,19660527,24, 02 21417220,2424614,2
8089,   helen, egan,182, narryer close, sect 1488, moorooka,2161, nsw,19920909,29, 02 60827744,7805183,5
2686,   bonnie, longman,28, milford street, thistledoo, samsonvale,4055, nsw,19850315,26, 07 83122953,2663067,2
4147,   betty, donaldson,3, thornton place, moongi, edithvale,2156, vic,19551108,29, 07 78619871,6135885,7
7193,   audrey, garnett,152, henry street, the meadows, balwyn north,4744, qld,19950117,28, 08 03368372,5220172,4
6371,   jack, white,32, darby street, locn 8774, lilli pilli,4165, vic,19390903,36, 07 91872223,6627642,9
8128,   james, landau,31, beaurepaire crescent, west road, port lincoln,3181, nsw,19630625,32, 04 37874814,1306085,2
1976,   teresa, povey,1, nelumbo street, court units, cabramatta,2048, wa,19000708,24, 07 24591884,8094772,1
5824,   clara, nguyen,52, casey crescent, alnwick, avoca,3081, nsw,19290320,28, 08 48162096,1625135,3
6101,   lucas, webb,6, irvine street, bondo, campsie,2540, qld,19790523,23, 08 94525807,2611178,7
3354,   catherine, lungershausen,17, haines street, fenner hall, penrith,3043, nsw,19160526,28, 07 85253758,9393574,7
1485,   samuel, lusted,27, driver place, mountview, toowoomba,6210, vic,19870122,35, 03 34721696,8247121,8
5279,   evelyn, milburn,19, theodore street, glen ayre, port pirie,2566, vic,19641123,25, 02 25590541,4453897,5
6327,   nathan, juzuf,18, pullen street, villa 131 village glen, isle of capri,2486, nsw,19140421,27, 07 76393015,3467992,8
6823,   gabriella, shelley,1, dines place, yarrandoo, wangaratta,2615, qld,19080426,25, 08 51848884,5238217,1
1450,   michael, krollig,64, custance street, trewilga, caroline springs,6076, vic,19460514,30, 02 72765293,7443467,2
926,   thomas, furnari,76, jackie howe crescent, blue bay aprtmnts, kunghur,2153, nsw,19100110,32, 08 70247055,8378238,8
2267,   susan, webb,3, namatjira drive, adiren, woorim,3350, sa,19060929,25, 04 64116418,2411021,8
2171,   mason, mason,3, archdall street, bendigo retirement village, berala,3847, sa,19180919,27, 03 06322663,7012299,9
2034,   ralph, mcgregor,27, gilmore crescent, eastfield orchards, blacktown,2478, nsw,19890526,29, 08 29257232,8103629,9
5884,   catherine, alderman,14, bowden crescent, gold ridge, mulgrave east,4068, nsw,19861016,22, 08 84088442,1142129,1
4319,   john, dixon,40, archibald street, hopefield, thornlie,2087, vic,19490923,34, 03 76875279,5283961,8
2545,   jean, statham,11, samuels crescent, ehwk, bulimba,4868, tas,19710219,29, 04 21594131,2443427,0
9860,   rowland, reid,6, ballarat street, commercial centre, mosman,3818, vic,19040203,25, 03 98643867,9207871,3
2558,   dean, athans,244, gosman close, villa 213, woodcroft,3011, nsw,19960704,18, 02 98536653,1579616,4
6301,   ralph, stephenson,14, wark street, glenview, berrima,2346, nsw,19210927,39, 08 37874855,2504301,8
5399,   susan, lamprey,3, hackett garden, edwards chambers, broken hill,3018, qld,19200402,28, 02 51020094,3074461,1
8801,   joseph, millar,6, bandjalong crescent, midlands terrace, north sydney,4350, qld,19430626,23, 02 41337220,7630718,8
3279,   carol, matthiessen,23, bartels place, pooley bridge, ringwood,2430, vic,19950114,24, 07 72973384,8212092,3
4491,   duncan, white,5, cochrane crescent, rayak dp, brisbane,3097, wa,19250811,24, 02 78763263,4623817,8
9695,   paul, white,15, port jackson circuit, kiandra, cranbourne north,2096, vic,19070602,25, 02 30591183,5173089,1
8598,   jeanette, doody,23, treacy place, uargon, parramatta park,2190, nsw,19620731,29, 08 62511716,7172136,2
9567,   june, laing,93, maclagan street, grnny flt, canley vale,2680, nt,19360726,33, 08 89319508,4347425,1
1769,   carlos, athanasoulias,438, paul coe crescent, gumnut cottage, yarraville,3033, qld,19070826,32, 03 59354843,2706648,0
2548,   norma, white,14, ainslie avenue, devonport vacation vlge, mulgrave east,5075, sa,19430114,26, 08 82582451,7187944,0
9389,   lupe, hyland,11, maitland street, white sands tourist park (cnr beach), kedron,6152, nsw,19470309,41, 03 28907136,9554389,1
4058,   michael, rosa,305, mugga way, kalang, eight mile plains,3724, nsw,19200925,41, 02 92031280,6913375,9
4242,   willis, laverty,217, quinlivan crescent, sec 1, swan hill,2303, vic,19120922,31, 08 82569677,1953939,1
9811,   gordon, aminthe,57, nemarang crescent, menedebri, bangor,2500, qld,19440522,23, 07 34824987,8177935,8
4963,   kathleen, finlay,6, shenton crescent, llen nomis, gol gol,4068, nsw,19611015,26, 07 46546323,6829237,4
1018,   andrew, browne,70, wenholz street, marathon mews, murray bridge,4575, sa,19740407,18, 02 28525914,1820129,9
9005,   lauren, barnetson,24, jalanga crescent, pieracle, altona north,4519, qld,19121116,31, 04 24538465,9813596,3
3021,   stephen, webb,4, pinkerton circuit, r s l retrmnt vlge, kirwan,6020, nsw,19150929,40, 03 75028466,8267466,8
321,   stephen, maynard,71, doyle terrace, stonehenge, burleigh waters,2303, vic,19161001,25, 04 06034606,7778463,8
3586,   emma, bishop,17, derrington crescent, carrington retrmnt vlge, sale,2099, qld,19100316,24, 08 77591361,7607999,4
6054,   mary, rylie,8, feathertop street, fernbank, ashgrove,2076, nsw,19070616,35, 02 57948336,1795681,4
2127,   herbert, mcmanaway,158, rivett street, sunny valley, taree,2260, vic,19520719,19, 04 64780062,8857194,8
6377,   angeline, markotany,36, mcvey place, wanganderry, watsonia,2150, qld,19040711,30, 02 67316928,4649354,1
9909,   titus, rees,34, ferris street, jewells medical centre, mount pleasant,2000, nsw,19360718,38, 03 49885634,7525176,7
9023,   kaylee, maynard,32, alroy circuit, st lawrence park, kempsey,6160, wa,19780319,24, 02 44671111,3550978,9
9977,   alberta, reid,52, bibby place, birkenau, withcott,6159, vic,19721103,42, 04 30363360,1633953,3
4984,   autumn, stubbs,2, lovelock court, rowethorpe, hoppers crossing,4558, nsw,19810301,35, 08 90021691,8724720,3
