id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,phone_number,soc_sec_id
1465,trudy,cookson,23,hobart place,glendale (cnr lanes r road,avalon,3148,wa,19840614,04 47407338,8630272
630,marjorie,vonbibra,300,bertel crescent,alchera vlge,boulder,4011,nsw,19470623,08 04466410,1121784
1381,scott,webb,11,mcgivern crescent,maddagoora,scarborough,5045,sa,19910123,07 06028858,5387832
1301,joseph,godfrey,438,ellenborough street,strathalan homes,leichhardt,4680,nsw,19851205,03 88592361,8387592
59,suzanne,coleman,11,russell drysdale crescent,fernlea,jamestown,4558,nsw,19111213,03 60682968,5670330
298,jonathan,statham,83,huxley place,falconhorst,fairlight,3396,nsw,19940621,07 50850624,5117105
2210,sarah,sherriff,81,tarraleah crescent,surfers hawaiian,seven hills,2065,vic,19291123,02 45122842,8006881
73,michael,jolly,19,lind close,north hill medical centre,bundaberg,5162,vic,19081104,07 98993420,8701389
162,wendy,george,161,serpentine street,kirkdale,hope forest,6053,qld,19931225,07 06769138,1263004
1274,kenneth,hingee,10,wattle street,karingal homes,mount isa,5023,qld,19720514,02 95763656,8573648
2093,carmen,millar,36,gouger street,glenmore,salisbury east,2478,nsw,19080227,08 45620133,2722305
1433,jean,feleppa,74,mcgee place,john flynn medical centre,kurri kurri,2085,vic,19561212,04 60094185,3688669
2112,jeffry,morrison,17,nemarang crescent,malinga,paddington,3104,nsw,19360110,04 79624930,6725326
591,manuel,gilbertson,105,henry melville crescent,rmbh 884,surfers paradise,5014,nsw,19291228,07 58911014,4236627
316,nathanael,green,4,rickard place,gummin gummin,northmead,2250,nsw,19130724,07 19446492,2480618
45,conor,white,69,totterdell street,phillip lodge,atherton,3429,qld,19780919,08 13741654,4041528
2219,genevieve,hage,10,aronson crescent,clanville,para hills,3931,qld,19741124,08 30739037,1611496
2331,john,white,21,tipiloura street,old post office,tannum sands,5353,nsw,19520901,02 01432059,3736397
427,barbara,ranson,22,tantangara street,gallagher hse,mooroolbark,2559,nsw,19090106,07 89000347,8405677
581,christine,roebuck,21,blakey close,mayfair,noarlunga downs,5163,nsw,19900426,08 11075822,1454287
76,kerry,bellchambers,29,messenger street,bowan downs,leichhardt,2170,nsw,19170710,07 04240584,2681937
2416,bob,rawlings,45,alberga street,masonic retirement village,penshurst,2142,vic,19260926,03 49476198,8272368
1414,joseph,priest,13,macgregor street,dianella masonic vlge,dover gardens,2285,sa,19120103,02 31466161,9361540
780,chloe,yost,11,windich street,glenmore,woolgoolga,6642,qld,19080429,03 20068299,9002187
2419,craig,myles,79,jackson street,bakers beach,port vincent,6166,qld,19600206,07 72222512,7790455
1173,christina,godfrey,13,hunter street,ballenah,oak park,4034,vic,19220126,02 46770589,5220445
1319,andrew,reid,9,kent street,highland park,miami,2286,nsw,19831228,08 40461048,2715080
937,clifford,lagarde,446,monaro crescent,port 44,bethania,5108,vic,19011107,08 83743651,7353434
30,zaire,marshman,5,langdon avenue,mac donnells bldg (cnr grafton s street,boort,2289,nsw,19590525,08 72826434,2871422
1091,kimberly,kaxhiro,161,ennor crescent,medical centre,proserpine,2234,nsw,19521010,07 80043766,6709417
2115,jay,millar,9,bullock circuit,brentwood vlge,junee,4812,vic,19241204,07 01125512,1028703
1229,maxwell,corneille,1,mount vernon drive,yuulong,kangaroo flat,6007,nsw,19100312,03 97835968,8274997
974,judie,prideaux,5,vidal street,murray vale lodge,geraldton,2439,nsw,19220916,08 65426146,4390838
1084,charles,harrington,12,glencross street,green lagoon,campbellfield,2148,qld,19480129,02 27399228,5043768
514,angela,reid,15,dixon drive,casa corrigia,bagdad,4226,qld,19920223,08 85168134,6124050
2050,kendra,crossman,59,rule street,kurrajong hills,forest lodge,2287,nsw,19680209,07 63961291,6911521
2067,noah,mason,16,bannister garden,flanagan's bar,cranbourne,2850,nsw,19320220,04 59779824,2104898
2310,mickey,dudgeon,41,sid barnes crescent,rowethorpe,tighes hill,4305,qld,19261107,04 35430234,6949986
2073,juan,white,101,ebsworth close,rosedale,davistown,4129,qld,19680831,07 50258483,2755139
44,heidi,faull,41,arakoon crescent,mehruda,brighton,6027,vic,19080427,08 87576039,1399578
2186,mary,clarke,14,chave street,rowethorpe,highbury,3720,vic,19020219,03 37179012,2535437
168,charles,everett,28,clarke street,hillendale,yetholme,4870,nsw,19550504,07 02943917,6983773
303,linda,di chiera,19,richardson circuit,marx garden world,springwood,2099,qld,19050617,07 30599881,7408467
990,amelia,tuk,11,wilson street,grant patch,dundas valley,2112,nsw,19090208,08 55948999,9491965
555,cody,snell,15,melrose drive,talara,wilson,2305,wa,19120505,07 10633122,9564746
2424,noah,paterson,9,bamford street,wheatlea,terrigal,2022,vic,19330114,04 61956060,2727144
607,amy,feeney,66,amagula avenue,strathalynne,jindalee,6175,nsw,19191217,04 28133898,4117633
2118,george,haggan,30,freda bennett circuit,flt 10,yarrawonga,2480,nsw,19220821,08 75925661,9599268
757,john,rachwal,9,schofield place,richlands bubyn street,cronulla,3037,nsw,19260911,07 76329480,3693584
438,jordan,gade,46,musson close,villa 2,maiden gully,3174,tas,19551014,08 11000325,9192122
582,carol,mcphail,1,barwon street,albion,st kilda,6000,vic,19300318,02 87646712,2446875
2018,alisa,shepherdson,13,la perouse street,heritage estate,hawthorne,6430,qld,19981202,08 82057734,6745950
527,david,godfrey,14,darwinia terrace,parkvale,eumundi,3140,vic,19160924,07 11429753,1494401
342,marquita,clarke,135,castlereagh crescent,bolinda vale,hawthorn,6230,nsw,19830508,03 73236583,5004122
2236,emma,jardine,6,lee-steere crescent,st francis village,whyalla,3148,wa,19560320,03 98842118,9579159
367,laura,matthews,26,jindivik place,swinton,nairne,3194,qld,19770730,02 38338151,5861732
185,maureen,thorpe,24,appel crescent,allanvale,hay,2304,wa,19100921,03 76719731,5682818
1116,verna,gilbertson,34,drevermann street,kiaora,granville,2251,vic,19110714,02 79051540,8301870
2254,jim,drymalik,35,molvig street,kirkdale,oakhurst,2088,nsw,19760923,07 94462422,2585448
1425,ryan,daykin,34,ogden close,sutton,crows nest,4076,qld,19960501,04 68041429,3501821
300,jewel,white,15,bruch road,kellhaven,avalon,3161,qld,19200530,04 45524381,3266784
2403,faye,mildren,109,james street,sanctuary vlge,smithfield,3101,qld,19290603,08 90138275,1103895
832,lena,parremore,54,wandoo street,wyong plaza village,fairlight,5011,qld,19810819,02 05730583,1016359
543,katherine,salcedo,179,bourne street,carrangarra,rosebud,2171,qld,19030418,07 72911627,1245444
2100,jose,kamp,57,scarlett street,urimbirra,burwood,2161,nsw,19530628,04 57587535,6302538
350,joyce,vereb,106,archer street,burnie north west private hospital,gundagai,2560,wa,19661106,04 79164001,1805040
2432,wayne,michelmore,63,halligan place,locn 8774,moe,3844,qld,19080404,07 90535603,9891870
2010,milford,riddell,8,langdon avenue,jaipur,kempsey,4035,tas,19040624,04 69623495,9780487
978,betty,crook,16,bandjalong crescent,glenmore,como,4807,qld,19970822,03 78207964,4534893
175,helen,clarke,5,hervey place,north road,lilydale,3122,qld,19290815,07 11446721,6819270
482,matthew,trainor,23,carrodus street,hd willochra,ulverstone,3630,nsw,19430521,03 55414546,9378584
1412,steven,boccabella,16,towers place,meadowview,lavington,2043,vic,19140908,04 48819820,8274777
2110,ana,lodge,42,fitzmaurice street,caroki,broken hill,7017,nsw,19770609,07 55442412,9457411
123,jennifer,kingsley,103,pryor place,northwest medical centre,annandale,6017,nsw,19940308,07 03708315,1018775
599,charles,tziolis,16,isis close,killarney,mount colah,3451,nsw,19081027,07 09581733,6832250
2294,william,shepherdson,87,apsley place,tnhs 61,cooloongup,3150,nsw,19130401,07 29162050,3865938
2245,danielle,campbell,58,hemmant street,earl haven,lakemba,4557,nsw,19850823,08 61595759,1367464
1378,stanley,kranz,96,ulverstone street,cambri vlge,spotswood,2017,nsw,19030507,08 83254528,6811860
1185,harry,ruffy,56,welch place,bindawalla grdns,mosman,3356,nsw,19070702,07 74259716,8020762
485,mariah,minh,8,carnegie crescent,elston,hawthorn,2170,nt,19551223,07 96995921,4199576
331,jamila,ebert,12,de little circuit,francis street medical centre,watervale,7250,qld,19190508,02 19832168,4420325
788,jessie,rees,24,olympus way,belconnen animal hospital (cnr coulter d,bannister,2074,nt,19340201,04 78752709,4326389
194,david,pemper,1,greaves place,extension,woodcroft,4507,sa,19171216,03 15272385,3557154
637,jaden,chabrel,8,wilkins street,murrumbung,wynnum west,4871,nsw,19010105,07 39972839,9778779
471,naomi,bullock,413,scratchley place,cnsultng ste,bilgola,2289,vic,19780819,02 32333640,4934010
2213,robert,trent,208,medworth crescent,bombowlee,liverpool bc,2150,nsw,19341112,07 86003955,3567536
322,michael,lovelock,8,hannan crescent,kellhaven,woodlands,4215,nsw,19661007,08 61428122,4192715
1196,annette,robison,8,barlow street,tartan park,preston,3280,nsw,19531016,02 29691305,6293820
266,lyndsay,geue,2,alabaster street,shallow crossing,bayswater,3088,sa,19340419,08 04960289,5512438
2043,dakota,ballantyne,6,armytage circuit,spring grove,bundamba,2151,vic,19281101,02 80324826,5347992
2303,gary,bissett,58,dominion circuit,vanorluc rmb 4050,carlingford,4017,nsw,19870410,03 96755381,7344772
67,harold,rippingille,179,hargrave street,pacific haven,mulgrave east,2914,qld,19771021,03 60701410,8710719
2237,loy,nyunt,10,fitzgerald street,sunnyview,glenlyon,2291,nsw,19100918,07 85694814,7372548
2092,gayle,snelling,198,tozer place,borah,cervantes,2285,nsw,19821222,03 11333042,5611925
2063,william,nguyen,4,forbes street,calleen farm,tarragindi,6060,nsw,19740720,02 12342322,8296379
480,wellington,berry,11,hurley street,rosetta village,point leo,3030,qld,19280124,04 88318828,8937227
2256,ginny,aiston,10,lutwyche street,phillip island,pallarenda,3183,nsw,19491028,08 68640867,6502915
2412,michael,sumsion,17,jardine street,mabuiag island,frankston,4226,nsw,19280828,02 72808353,6191897
1440,kelly,d'abate,11,basedow street,allura waters,penguin,2609,qld,19100720,04 79872814,9371361
1460,jeffrey,callister,17,mackennal street,balamba,harkaway,3139,vic,19160513,03 48796867,1184526
887,tanner,spong,54,werriwa crescent,leitches ck,mcmahons point,3025,qld,19331106,07 60580192,5742752
422,joseph,rees,44,tewksbury circuit,glen wilga,tully,4060,qld,19990130,07 97056055,3155379
2174,eugene,bishop,131,namatjira drive,grand view,banyo,3094,nsw,19650318,08 61248013,2984885
1449,pauline,donaldson,254,denning place,the spur,riverwood,6330,nsw,19831109,02 76781657,7135061
764,susie,harrland,146,rowley place,moama,adaminaby,2212,vic,19650403,02 68665603,5110583
519,katherine,glennon,16,bathurst place,medical centre,fadden,4074,vic,19700616,02 07720042,7743348
1431,keith,hope,38,lamb place,tulloch,joslin,2423,nsw,19670216,03 26533367,1023059
613,april,goldsworthy,3,barnard circuit,eurunderee,swan view,4362,qld,19620712,08 82657770,6889669
2030,angela,zangl,65,bridges place,warrigunya,wallaville,5074,tas,19920617,08 43242787,7140831
2282,victoria,henshaw,38,mceachern crescent,mylandra,seven hills,3277,vic,19140126,07 25340964,6577649
2158,michael,hope,2,mentha place,llangollen,burpengary,4133,nsw,19950518,02 22491464,7460525
453,betty,o'garey,165,mareeba street,engelbert wing,dural,2460,nsw,19611124,07 74635624,3095505
730,harry,burford,137,wrenfordsley place,bonnie doon,bunbury,4811,wa,19440128,07 78585830,7493350
534,andrew,hyland,5,hamelin crescent,rocklea,nollamara,4880,qld,19950928,07 81974982,6238594
965,francis,cannell,9,bullala court,berkeley vlge,coolaroo,2761,nsw,19651008,08 47190383,4395396
1284,elizabeth,ayres,1,mount vernon drive,marx garden world,nuriootpa,3042,nsw,19780701,02 35521513,6339063
2239,harvey,etheridge,110,aronson crescent,seaforth garden,sherbrooke,4701,vic,19010810,08 35238943,1917150
261,javier,rankine,209,steele street,garden creek,hackham west,3169,qld,19380918,04 50398925,1618181
535,mary,morrison,31,morgan crescent,ballawinna stud,birkdale,2166,qld,19401012,03 68262651,8897647
968,christopher,mcneill,16,launceston street,lasswade,greensborough,2125,nsw,19110904,07 64688443,8535888
240,matthew,morby,34,keverstone circuit,tintenbach,chinchilla,3909,vic,19000416,02 07914795,5083481
819,shane,crouch,10,francis street,folscoit,granville,5680,nsw,19741224,08 26343237,3414727
692,isabella,wyllie,53,antill street,tunis,frankston,3169,wa,19560926,02 34290071,6797411
420,billie,hawes,7,lambrigg street,figtrees,highett,3300,nsw,19350613,03 03525843,1021661
1085,eleanor,boczkowski,151,dallachy place,renown,carrara,4566,tas,19741231,02 41851697,5936266
2498,olivia,zilm,29,buxton street,chelvy,lowood,2213,qld,19561205,08 55795048,6085255
365,steven,wheatley,8,booth crescent,westcourt,punchbowl,4313,qld,19881101,08 44873516,5946660
1022,reba,bradshaw,7,smith street,laureldale,applecross,4311,vic,19810706,03 82043031,5144104
1240,gavin,stoker,74,waller crescent,richon,nuriootpa,2039,nsw,19160903,07 20745049,6127616
588,ruby,hewson,5,chauncy crescent,bryntirion,mount riverview,5355,vic,19980623,02 77308844,9987055
736,dedrick,white,68,mount vernon drive,belbee,altona meadows,4702,nsw,19201017,03 62080574,9756985
2261,dylan,gillard,10,ratcliffe crescent,heatherdale,scarborough,4069,vic,19280730,03 51403246,3040928
941,ethan,campbell,33,bavin street,leetsvale caravan park,port douglas,2117,vic,19690404,08 35860927,2216551
71,david,harrington,124,boyce place,willandra,guyra,2031,qld,19330616,07 72070747,2768927
1407,stephen,aberg,78,blackman crescent,hillendale,urangan,3156,vic,19700104,08 76528385,9142763
259,mary,godfrey,33,newland street,pals-newydd,ingleburn,4022,nsw,19950704,08 28180539,2149019
51,bernice,webb,106,currie crescent,retirement village,devonport,4031,vic,19360609,03 94861414,2878355
198,rashawn,tyerman,786,sternberg crescent,rye park,parkdale,2325,nsw,19750531,08 31267045,7808087
2288,karen,coulton,78,london circuit,lonesome dove,riverwood,4036,nsw,19930314,02 82462810,4413899
650,vincent,white,6,macleay street,st francis village,yarraville,3200,nsw,19610510,07 36087429,8426910
332,eunice,campbell,18,boobialla street,york house,underdale,5000,vic,19570514,04 47502728,7699765
1359,julia,jessup,24,dumas street,highfields medical centre,eight mile plains,2603,qld,19331219,02 99009904,6243967
593,travis,alves,2133,levien street,colmarnock park,goodwood,2800,nsw,19540618,08 66333295,7989882
1391,john,shandley,25,cleland street,hollydale,kingston,2289,nsw,19270326,08 66301139,2619565
2300,rosalee,milburn,207,tompson street,guest hse,ottoway,2323,nsw,19741208,02 45727484,1788525
1314,harry,marshman,140,rosman circuit,horton park,kirribilli,6369,vic,19910312,02 66127469,1859763
1111,nettie,clarke,25,paul coe crescent,2nd last on right,wyoming,2099,tas,19010429,04 99296041,9719841
1006,sandra,dent,12,anderson street,wychwood,alice springs,4226,nsw,19160323,07 08183006,8344525
1326,connor,trowse,44,henderson street,tupelo,lavington,4217,vic,19530722,03 53633768,3357868
426,debra,green,568,atherton street,loma,lilydale,2319,nsw,19991108,02 70208194,1196061
2058,antonio,airwolf,49,barkly crescent,foster ldge (cnr wallis s street,port elliot,3141,qld,19230910,02 63618368,4410324
1293,amari,white,1,strickland crescent,boundary farm,hoppers crossing,2536,qld,19580715,07 20447229,4093774
590,michael,salt,13,axford place,glen elgin,taree,4709,qld,19680324,03 08882412,1557132
2457,gloria,lamprey,9,city walk,hd tiparra sec 333,hawthorn,5092,nsw,19500824,04 61754707,7113616
2476,dario,herbert,57,laman place,jalna (cnr barbato c corner,rowville,5061,nsw,19161004,02 62143339,8227537
1132,troy,neville,402,william webb drive,vinery,embleton,4018,qld,19720626,08 84595267,8662023
985,abigail,noble,3,hargrave street,brundah property,blacksmiths,4720,tas,19130523,03 05867246,8349334
398,carolyn,mort,10,tatchell street,ulinga,hanwood,4118,nsw,19340405,07 57139418,9212283
2011,jamil,britten,5,yarra street,reed thoroughbred stud,st albans,2132,nt,19820714,04 28399214,5856341
436,myrtle,whait,1,bimberi crescent,robley house,hoppers crossing,6149,vic,19581026,03 69395741,6187423
192,tony,mason,9,alpen street,the tops,penrith,4152,sa,19720226,04 79269920,2102901
1435,arielle,lowe,315,angas street,eldamead,gawler east,2800,qld,19950829,03 74309781,4283224
614,joshua,bennell,24,malara street,booligal,woodlands,2087,nsw,19721007,04 70313618,8030856
1493,john,matthews,6,marsden street,illoura glass studio,north hobart,2430,qld,19530310,02 21978576,9750022
576,norman,fitzpatrick,23,chandler street,bass view,east maitland,4101,nsw,19281020,07 89452836,6196109
986,fern,el-istamboli,1,riddle place,bellambi,benowa,7250,nsw,19840306,04 18218544,8339408
1432,tiffani,jesser,16,investigator street,fiveways,giralang,3166,wa,19971007,08 57665280,8676606
706,geraldine,blyde,23,werriwa crescent,potts hill,paddington,4017,qld,19751214,04 53023352,1763075
1258,vincent,rusack,133,fossey street,platina,tarrawanna,4670,nsw,19231003,08 83509697,5706181
141,brittany,fullgrabe,7,curr place,villa 2,mittagong,4303,vic,19200714,04 10256724,3585026
1357,liam,coleman,100,gatehouse place,skeers property,riverwood,4305,sa,19050320,08 38222185,2882049
2,george,rickett,19,sturgess place,kyeema,collie,2281,nsw,19431103,07 78009537,9938479
1221,jerome,vukelic,111,loder place,arcadia,bundeena,6125,vic,19240419,08 63933347,7783612
2369,jayden,kiernan,5,house circuit,myhill,lawson,3073,sa,19920814,08 26355069,9400487
2122,daniel,noble,50,albermarle place,marooda stud,clare,3673,vic,19051119,03 02267673,4341268
339,rodney,egan,111,malara street,bayview caravn park,flagstaff hill,2754,nsw,19501207,03 06608155,1496016
